,0
201,0.14626547694206238
202,0.1462709754705429
203,0.14627663791179657
204,0.14628225564956665
205,0.1462881714105606
206,0.14629383385181427
207,0.1462993621826172
208,0.14630474150180817
209,0.14631006121635437
210,0.1463153213262558
211,0.14632052183151245
212,0.14632579684257507
213,0.14633123576641083
214,0.14633703231811523
215,0.14634297788143158
216,0.14634880423545837
217,0.14635470509529114
218,0.14636056125164032
219,0.1463664174079895
220,0.14637203514575958
221,0.14637760818004608
222,0.14638324081897736
223,0.146388977766037
224,0.1463947892189026
225,0.14640064537525177
226,0.1464066058397293
227,0.14641264081001282
228,0.14641869068145752
229,0.14642463624477386
230,0.14643052220344543
231,0.1464366316795349
232,0.1464424580335617
233,0.14644907414913177
234,0.14645634591579437
235,0.1464640498161316
236,0.14647233486175537
237,0.1464800238609314
238,0.1464875042438507
239,0.1464948058128357
240,0.14650249481201172
241,0.1465102583169937
242,0.14651767909526825
243,0.14652523398399353
244,0.14653266966342926
245,0.1465398520231247
246,0.14654669165611267
247,0.14655302464962006
248,0.1465592086315155
249,0.146565243601799
250,0.14657139778137207
251,0.14657719433307648
252,0.14658261835575104
253,0.1465878039598465
254,0.14659300446510315
255,0.14659826457500458
256,0.1466038078069687
257,0.1466091275215149
258,0.14661464095115662
259,0.1466202288866043
260,0.1466260701417923
261,0.14663176238536835
262,0.146637424826622
263,0.14664316177368164
264,0.14664870500564575
265,0.14665429294109344
266,0.1466597616672516
267,0.1466650664806366
268,0.14667044579982758
269,0.14667560160160065
270,0.14668074250221252
271,0.14668580889701843
272,0.14669059216976166
273,0.14669504761695862
274,0.1466992348432541
275,0.14670374989509583
276,0.14670836925506592
277,0.1467132568359375
278,0.14671842753887177
279,0.14672380685806274
280,0.1467292755842209
281,0.1467350423336029
282,0.1467404067516327
283,0.14674606919288635
284,0.14675219357013702
285,0.14675873517990112
286,0.14676567912101746
287,0.14677304029464722
288,0.1467805802822113
289,0.14678797125816345
290,0.14679540693759918
291,0.14680267870426178
292,0.14680971205234528
293,0.1468164473772049
294,0.14682351052761078
295,0.1468306928873062
296,0.14683789014816284
297,0.14684489369392395
298,0.14685164391994476
299,0.14685799181461334
300,0.1468643695116043
301,0.1468707025051117
302,0.14687718451023102
303,0.14688324928283691
304,0.14688943326473236
305,0.14689572155475616
306,0.1469019651412964
307,0.14690756797790527
308,0.14691244065761566
309,0.146916925907135
310,0.14692115783691406
311,0.14692531526088715
312,0.14692991971969604
313,0.14693501591682434
314,0.1469401866197586
315,0.1469450294971466
316,0.14695008099079132
317,0.14695480465888977
318,0.1469596028327942
319,0.1469644010066986
320,0.14696919918060303
321,0.14697416126728058
322,0.14697964489459991
323,0.14698538184165955
324,0.14699116349220276
325,0.14699698984622955
326,0.147003173828125
327,0.14700937271118164
328,0.1470160186290741
329,0.14702297747135162
330,0.14702992141246796
331,0.14703674614429474
332,0.1470433920621872
333,0.14704984426498413
334,0.14705629646778107
335,0.14706267416477203
336,0.14706885814666748
337,0.14707502722740173
338,0.14708109200000763
339,0.14708729088306427
340,0.14709322154521942
341,0.14709892868995667
342,0.14710436761379242
343,0.14710961282253265
344,0.14711496233940125
345,0.1471201330423355
346,0.14712531864643097
347,0.14713037014007568
348,0.14713555574417114
349,0.14714059233665466
350,0.14714564383029938
351,0.1471506953239441
352,0.14715608954429626
353,0.14716172218322754
354,0.14716759324073792
355,0.14717335999011993
356,0.14717933535575867
357,0.14718538522720337
358,0.14719119668006897
359,0.14719735085964203
360,0.14720387756824493
361,0.1472102701663971
362,0.14721669256687164
363,0.147223100066185
364,0.14722910523414612
365,0.1472349315881729
366,0.14724047482013702
367,0.14724579453468323
368,0.14725103974342346
369,0.14725609123706818
370,0.14726069569587708
371,0.14726506173610687
372,0.14726972579956055
373,0.1472748965024948
374,0.14728038012981415
375,0.14728602766990662
376,0.14729179441928864
377,0.14729763567447662
378,0.14730340242385864
379,0.1473090797662735
380,0.14731496572494507
381,0.1473209261894226
382,0.1473269909620285
383,0.1473328173160553
384,0.14733830094337463
385,0.1473434865474701
386,0.1473482847213745
387,0.14735323190689087
388,0.1473584771156311
389,0.1473637968301773
390,0.1473691761493683
391,0.14737431704998016
392,0.1473795622587204
393,0.14738483726978302
394,0.14739027619361877
395,0.14739587903022766
396,0.1474013328552246
397,0.147406667470932
398,0.14741171896457672
399,0.14741654694080353
400,0.14742133021354675
401,0.1474263072013855
402,0.14743128418922424
403,0.14743609726428986
404,0.1474410593509674
405,0.14744627475738525
406,0.14745135605335236
407,0.14745651185512543
408,0.14746199548244476
409,0.14746758341789246
410,0.14747315645217896
411,0.14747875928878784
412,0.14748448133468628
413,0.14749041199684143
414,0.14749658107757568
415,0.14750288426876068
416,0.14750929176807404
417,0.14751574397087097
418,0.14752186834812164
419,0.1475275456905365
420,0.14753374457359314
421,0.14754001796245575
422,0.14754615724086761
423,0.1475519835948944
424,0.14755742251873016
425,0.14756304025650024
426,0.14756882190704346
427,0.14757481217384338
428,0.14758068323135376
429,0.14758670330047607
430,0.1475926637649536
431,0.1475982367992401
432,0.1476040780544281
433,0.14760994911193848
434,0.1476156860589981
435,0.14762136340141296
436,0.14762674272060394
437,0.1476319432258606
438,0.14763714373111725
439,0.14764228463172913
440,0.14764730632305145
441,0.14765211939811707
442,0.14765702188014984
443,0.14766158163547516
444,0.14766637980937958
445,0.14767132699489594
446,0.14767637848854065
447,0.14768128097057343
448,0.147686168551445
449,0.1476910412311554
450,0.14769594371318817
451,0.1477007418870926
452,0.1477055847644806
453,0.1477106660604477
454,0.1477157473564148
455,0.14772091805934906
456,0.14772610366344452
457,0.1477312445640564
458,0.14773645997047424
459,0.14774160087108612
460,0.14774668216705322
461,0.1477518528699875
462,0.1477571427822113
463,0.14776253700256348
464,0.1477680802345276
465,0.14777357876300812
466,0.14777898788452148
467,0.14778411388397217
468,0.1477893441915512
469,0.14779579639434814
470,0.14780275523662567
471,0.14780957996845245
472,0.14781621098518372
473,0.14782263338565826
474,0.14782926440238953
475,0.14783574640750885
476,0.147842139005661
477,0.14784832298755646
478,0.14785423874855042
479,0.1478600949048996
480,0.1478659063577652
481,0.1478719711303711
482,0.1478782445192337
483,0.1478845179080963
484,0.14789047837257385
485,0.14789627492427826
486,0.14790187776088715
487,0.14790724217891693
488,0.14791245758533478
489,0.14791779220104218
490,0.14792300760746002
491,0.14792843163013458
492,0.14793364703655243
493,0.14793865382671356
494,0.147943377494812
495,0.14794763922691345
496,0.14795202016830444
497,0.14795707166194916
498,0.14796259999275208
499,0.1479680836200714
500,0.14797353744506836
501,0.1479789763689041
502,0.14798426628112793
503,0.14798946678638458
504,0.14799445867538452
505,0.1479993611574173
506,0.1480044424533844
507,0.14800946414470673
508,0.1480143517255783
509,0.1480189859867096
510,0.14802353084087372
511,0.14802806079387665
512,0.14803282916545868
513,0.1480378955602646
514,0.14804291725158691
515,0.14804796874523163
516,0.1480536162853241
517,0.14805935323238373
518,0.14806540310382843
519,0.14807173609733582
520,0.14807799458503723
521,0.14808425307273865
522,0.14809037744998932
523,0.14809656143188477
524,0.14810259640216827
525,0.14810828864574432
526,0.14811404049396515
527,0.1481199413537979
528,0.14812596142292023
529,0.14813151955604553
530,0.14813728630542755
531,0.14814317226409912
532,0.14814917743206024
533,0.14815525710582733
534,0.1481611132621765
535,0.14816704392433167
536,0.14817331731319427
537,0.14817960560321808
538,0.14818553626537323
539,0.1481911689043045
540,0.1481969654560089
541,0.14820250868797302
542,0.14820797741413116
543,0.14821337163448334
544,0.14821870625019073
545,0.14822399616241455
546,0.14822937548160553
547,0.1482347548007965
548,0.1482401192188263
549,0.14824560284614563
550,0.14825090765953064
551,0.1482558250427246
552,0.14826065301895142
553,0.14826549589633942
554,0.14827032387256622
555,0.1482751965522766
556,0.14828023314476013
557,0.14828528463840485
558,0.14829027652740479
559,0.14829525351524353
560,0.148300439119339
561,0.14830553531646729
562,0.14831063151359558
563,0.1483156383037567
564,0.14832061529159546
565,0.14832553267478943
566,0.1483306884765625
567,0.1483357548713684
568,0.14834064245224
569,0.14834553003311157
570,0.14835035800933838
571,0.1483551263809204
572,0.1483599990606308
573,0.1483648717403412
574,0.1483697146177292
575,0.1483745574951172
576,0.14837980270385742
577,0.14838582277297974
578,0.14839203655719757
579,0.14839798212051392
580,0.14840438961982727
581,0.1484110951423645
582,0.14841772615909576
583,0.14842428267002106
584,0.1484307497739792
585,0.14843697845935822
586,0.14844311773777008
587,0.14844918251037598
588,0.1484551727771759
589,0.14846110343933105
590,0.14846692979335785
591,0.14847257733345032
592,0.14847807586193085
593,0.148483544588089
594,0.14848889410495758
595,0.1484941840171814
596,0.14849939942359924
597,0.1485045850276947
598,0.14850971102714539
599,0.1485150307416916
600,0.14852029085159302
601,0.14852550625801086
602,0.14853069186210632
603,0.14853593707084656
604,0.14854122698307037
605,0.14854635298252106
606,0.148551344871521
607,0.14855633676052094
608,0.1485614776611328
609,0.14856669306755066
610,0.14857180416584015
611,0.1485767811536789
612,0.14858147501945496
613,0.14858612418174744
614,0.14859087765216827
615,0.148595929145813
616,0.14860139787197113
617,0.14860683679580688
618,0.14861224591732025
619,0.14861759543418884
620,0.14862290024757385
621,0.14862824976444244
622,0.14863358438014984
623,0.14863891899585724
624,0.14864419400691986
625,0.1486496478319168
626,0.14865514636039734
627,0.14866046607494354
628,0.1486659198999405
629,0.14867188036441803
630,0.14867812395095825
631,0.14868424832820892
632,0.14869050681591034
633,0.14869675040245056
634,0.14870285987854004
635,0.14870886504650116
636,0.1487148553133011
637,0.14872080087661743
638,0.1487266570329666
639,0.14873263239860535
640,0.14873866736888885
641,0.14874468743801117
642,0.14875087141990662
643,0.14875701069831848
644,0.14876286685466766
645,0.1487686038017273
646,0.1487744301557541
647,0.14878004789352417
648,0.1487858146429062
649,0.14879168570041656
650,0.14879731833934784
651,0.14880302548408508
652,0.14880888164043427
653,0.14881443977355957
654,0.14881959557533264
655,0.1488245725631714
656,0.14882956445217133
657,0.14883457124233246
658,0.14883965253829956
659,0.14884476363658905
660,0.14884987473487854
661,0.1488550901412964
662,0.14886046946048737
663,0.14886574447155
664,0.1488707810640335
665,0.14887571334838867
666,0.14888064563274384
667,0.14888553321361542
668,0.14889021217823029
669,0.1488950252532959
670,0.1488998532295227
671,0.1489047408103943
672,0.14890964329242706
673,0.14891460537910461
674,0.14891959726810455
675,0.14892463386058807
676,0.14892983436584473
677,0.148935005068779
678,0.14894022047519684
679,0.14894548058509827
680,0.1489509493112564
681,0.14895638823509216
682,0.14896160364151
683,0.1489672213792801
684,0.1489734947681427
685,0.1489800661802292
686,0.1489865481853485
687,0.14899305999279022
688,0.14899954199790955
689,0.1490059792995453
690,0.14901232719421387
691,0.1490185409784317
692,0.14902469515800476
693,0.14903073012828827
694,0.14903688430786133
695,0.14904296398162842
696,0.14904862642288208
697,0.14905434846878052
698,0.14905987679958344
699,0.14906542003154755
700,0.1490708440542221
701,0.14907626807689667
702,0.14908167719841003
703,0.14908704161643982
704,0.14909246563911438
705,0.14909788966178894
706,0.1491032838821411
707,0.14910846948623657
708,0.149113729596138
709,0.14911900460720062
710,0.14912430942058563
711,0.14912958443164825
712,0.1491347849369049
713,0.14913998544216156
714,0.14914515614509583
715,0.14915010333061218
716,0.14915506541728973
717,0.14916002750396729
718,0.1491650491952896
719,0.14917005598545074
720,0.14917521178722382
721,0.1491803377866745
722,0.14918547868728638
723,0.14919061958789825
724,0.14919568598270416
725,0.14920087158679962
726,0.14920613169670105
727,0.14921139180660248
728,0.14921656250953674
729,0.14922192692756653
730,0.14922738075256348
731,0.14923277497291565
732,0.1492382138967514
733,0.14924356341362
734,0.1492488980293274
735,0.1492542177438736
736,0.1492595374584198
737,0.14926481246948242
738,0.14927001297473907
739,0.14927521347999573
740,0.14928050339221954
741,0.14928579330444336
742,0.14929109811782837
743,0.14929643273353577
744,0.1493019312620163
745,0.14930737018585205
746,0.14931292831897736
747,0.14931857585906982
748,0.14932405948638916
749,0.14932937920093536
750,0.14933468401432037
751,0.14934000372886658
752,0.14934544265270233
753,0.14935114979743958
754,0.14935697615146637
755,0.14936263859272003
756,0.14936824142932892
757,0.14937399327754974
758,0.14937958121299744
759,0.1493852436542511
760,0.14939089119434357
761,0.1493966281414032
762,0.14940230548381805
763,0.14940783381462097
764,0.14941325783729553
765,0.14941853284835815
766,0.1494237184524536
767,0.14942896366119385
768,0.14943422377109528
769,0.14943955838680267
770,0.14944495260715485
771,0.14945022761821747
772,0.1494554728269577
773,0.1494608372449875
774,0.14946630597114563
775,0.14947187900543213
776,0.14947734773159027
777,0.14948272705078125
778,0.1494881957769394
779,0.14949369430541992
780,0.14949937164783478
781,0.14950507879257202
782,0.14951063692569733
783,0.14951620995998383
784,0.1495218276977539
785,0.14952720701694489
786,0.1495325118303299
787,0.14953790605068207
788,0.14954350888729095
789,0.14954902231693268
790,0.1495545208454132
791,0.14955998957157135
792,0.14956547319889069
793,0.14957086741924286
794,0.14957623183727264
795,0.149581640958786
796,0.14958712458610535
797,0.1495925337076187
798,0.1495978683233261
799,0.1496032327413559
800,0.1496085524559021
801,0.1496138870716095
802,0.14961911737918854
803,0.1496242731809616
804,0.1496296375989914
805,0.1496349424123764
806,0.14964039623737335
807,0.14964580535888672
808,0.14965127408504486
809,0.149656742811203
810,0.14966218173503876
811,0.1496676206588745
812,0.14967308938503265
813,0.14967849850654602
814,0.14968396723270416
815,0.1496894806623459
816,0.14969502389431
817,0.1497005969285965
818,0.1497061848640442
819,0.14971168339252472
820,0.14971719682216644
821,0.14972276985645294
822,0.14972837269306183
823,0.14973385632038116
824,0.1497393548488617
825,0.149744912981987
826,0.14975054562091827
827,0.14975623786449432
828,0.14976191520690918
829,0.14976757764816284
830,0.1497732698917389
831,0.14977902173995972
832,0.1497848480939865
833,0.14979054033756256
834,0.14979620277881622
835,0.1498018503189087
836,0.14980748295783997
837,0.14981304109096527
838,0.1498183161020279
839,0.1498236507177353
840,0.14982913434505463
841,0.14983460307121277
842,0.14984013140201569
843,0.14984583854675293
844,0.14985164999961853
845,0.1498572677373886
846,0.1498626321554184
847,0.14986786246299744
848,0.14987322688102722
849,0.14987893402576447
850,0.14988484978675842
851,0.1498907506465912
852,0.14989641308784485
853,0.1499021202325821
854,0.14990779757499695
855,0.14991343021392822
856,0.14991919696331024
857,0.14992496371269226
858,0.1499306857585907
859,0.14993634819984436
860,0.14994192123413086
861,0.1499476432800293
862,0.14995354413986206
863,0.14995944499969482
864,0.14996519684791565
865,0.1499709188938141
866,0.14997676014900208
867,0.14998237788677216
868,0.14998804032802582
869,0.14999379217624664
870,0.1499996930360794
871,0.15000572800636292
872,0.15001180768013
873,0.15001781284809113
874,0.15002380311489105
875,0.15002982318401337
876,0.15003584325313568
877,0.15004190802574158
878,0.1500479280948639
879,0.15005384385585785
880,0.15005970001220703
881,0.15006549656391144
882,0.15007132291793823
883,0.15007725358009338
884,0.15008322894573212
885,0.1500890702009201
886,0.15009483695030212
887,0.15010075271129608
888,0.1501065492630005
889,0.1501123458147049
890,0.1501181572675705
891,0.1501239836215973
892,0.15012986958026886
893,0.1501356065273285
894,0.15014135837554932
895,0.15014703571796417
896,0.15015287697315216
897,0.15015868842601776
898,0.15016470849514008
899,0.15017090737819672
900,0.15017688274383545
901,0.15018248558044434
902,0.15018829703330994
903,0.15019407868385315
904,0.15019994974136353
905,0.1502057909965515
906,0.15021160244941711
907,0.15021739900112152
908,0.15022334456443787
909,0.15022924542427063
910,0.15023525059223175
911,0.15024125576019287
912,0.15024732053279877
913,0.15025319159030914
914,0.1502588838338852
915,0.15026433765888214
916,0.15026967227458954
917,0.15027493238449097
918,0.1502804011106491
919,0.15028582513332367
920,0.15029142796993256
921,0.15029704570770264
922,0.150302916765213
923,0.1503087878227234
924,0.1503148376941681
925,0.15032120048999786
926,0.15032772719860077
927,0.15033435821533203
928,0.15034089982509613
929,0.15034732222557068
930,0.15035369992256165
931,0.1503598988056183
932,0.150365948677063
933,0.1503719985485077
934,0.15037816762924194
935,0.15038418769836426
936,0.1503901183605194
937,0.1503959745168686
938,0.15040193498134613
939,0.15040795505046844
940,0.1504141092300415
941,0.15042035281658173
942,0.15042655169963837
943,0.15043263137340546
944,0.15043869614601135
945,0.15044473111629486
946,0.15045079588890076
947,0.1504569798707962
948,0.15046320855617523
949,0.15046949684619904
950,0.15047559142112732
951,0.15048159658908844
952,0.15048758685588837
953,0.15049368143081665
954,0.15049993991851807
955,0.1505061537027359
956,0.15051241219043732
957,0.15051871538162231
958,0.15052500367164612
959,0.15053144097328186
960,0.1505378633737564
961,0.15054430067539215
962,0.15055066347122192
963,0.15055713057518005
964,0.15056349337100983
965,0.15056979656219482
966,0.15057602524757385
967,0.15058231353759766
968,0.15058840811252594
969,0.15059448778629303
970,0.15060067176818848
971,0.15060687065124512
972,0.15061303973197937
973,0.15061908960342407
974,0.15062518417835236
975,0.15063127875328064
976,0.15063731372356415
977,0.15064330399036407
978,0.1506492793560028
979,0.1506553590297699
980,0.15066148340702057
981,0.15066763758659363
982,0.15067386627197266
983,0.15068019926548004
984,0.1506866216659546
985,0.1506931036710739
986,0.15069960057735443
987,0.15070591866970062
988,0.15071189403533936
989,0.15071773529052734
990,0.15072356164455414
991,0.15072938799858093
992,0.15073524415493011
993,0.15074105560779572
994,0.15074685215950012
995,0.15075275301933289
996,0.1507587730884552
997,0.15076486766338348
998,0.1507708579301834
999,0.15077683329582214
1000,0.15078285336494446
1001,0.15078887343406677
1002,0.15079490840435028
1003,0.15080103278160095
1004,0.15080711245536804
1005,0.15081320703029633
1006,0.1508193463087082
1007,0.15082551538944244
1008,0.15083178877830505
1009,0.15083815157413483
1010,0.15084457397460938
1011,0.1508510410785675
1012,0.15085753798484802
1013,0.15086379647254944
1014,0.15086986124515533
1015,0.15087591111660004
1016,0.15088197588920593
1017,0.15088795125484467
1018,0.15089379251003265
1019,0.1508997529745102
1020,0.15090586245059967
1021,0.15091195702552795
1022,0.15091805160045624
1023,0.15092425048351288
1024,0.15093043446540833
1025,0.15093663334846497
1026,0.15094293653964996
1027,0.15094922482967377
1028,0.1509554386138916
1029,0.15096162259578705
1030,0.1509677767753601
1031,0.15097370743751526
1032,0.15097981691360474
1033,0.15098600089550018
1034,0.1509920358657837
1035,0.15099821984767914
1036,0.151004359126091
1037,0.15101060271263123
1038,0.15101684629917145
1039,0.15102317929267883
1040,0.15102945268154144
1041,0.15103547275066376
1042,0.15104150772094727
1043,0.15104761719703674
1044,0.151053786277771
1045,0.1510600596666336
1046,0.1510663479566574
1047,0.15107238292694092
1048,0.1510784924030304
1049,0.15108469128608704
1050,0.15109094977378845
1051,0.15109726786613464
1052,0.15110361576080322
1053,0.15110985934734344
1054,0.15111605823040009
1055,0.1511223465204239
1056,0.1511286497116089
1057,0.15113499760627747
1058,0.15114134550094604
1059,0.15114763379096985
1060,0.15115393698215485
1061,0.15116029977798462
1062,0.1511666625738144
1063,0.15117305517196655
1064,0.1511795073747635
1065,0.15118587017059326
1066,0.15119227766990662
1067,0.15119877457618713
1068,0.15120525658130646
1069,0.15121176838874817
1070,0.15121819078922272
1071,0.1512245386838913
1072,0.15123093128204346
1073,0.15123730897903442
1074,0.15124373137950897
1075,0.15125010907649994
1076,0.15125636756420135
1077,0.15126261115074158
1078,0.15126869082450867
1079,0.15127478539943695
1080,0.15128090977668762
1081,0.15128712356090546
1082,0.15129338204860687
1083,0.15129965543746948
1084,0.1513058990240097
1085,0.15131212770938873
1086,0.15131840109825134
1087,0.15132461488246918
1088,0.15133096277713776
1089,0.15133735537528992
1090,0.15134356915950775
1091,0.15134970843791962
1092,0.15135571360588074
1093,0.15136179327964783
1094,0.1513678878545761
1095,0.1513739675283432
1096,0.15138007700443268
1097,0.15138596296310425
1098,0.15139196813106537
1099,0.15139801800251007
1100,0.1514040231704712
1101,0.15141014754772186
1102,0.1514163315296173
1103,0.15142254531383514
1104,0.15142883360385895
1105,0.15143519639968872
1106,0.1514415591955185
1107,0.15144798159599304
1108,0.15145443379878998
1109,0.15146087110042572
1110,0.15146739780902863
1111,0.1514739692211151
1112,0.1514805555343628
1113,0.15148721635341644
1114,0.15149380266666412
1115,0.15150046348571777
1116,0.15150710940361023
1117,0.1515132337808609
1118,0.15151913464069366
1119,0.15152506530284882
1120,0.15153110027313232
1121,0.15153712034225464
1122,0.15154317021369934
1123,0.15154924988746643
1124,0.15155547857284546
1125,0.15156178176403046
1126,0.15156812965869904
1127,0.1515745222568512
1128,0.15158088505268097
1129,0.15158717334270477
1130,0.151593416929245
1131,0.15159974992275238
1132,0.1516059786081314
1133,0.15161190927028656
1134,0.15161781013011932
1135,0.15162375569343567
1136,0.15162967145442963
1137,0.15163558721542358
1138,0.1516415774822235
1139,0.15164758265018463
1140,0.15165375173091888
1141,0.15165983140468597
1142,0.1516658514738083
1143,0.15167205035686493
1144,0.15167826414108276
1145,0.15168452262878418
1146,0.1516907513141632
1147,0.151697039604187
1148,0.15170329809188843
1149,0.1517096906900406
1150,0.15171606838703156
1151,0.15172246098518372
1152,0.15172883868217468
1153,0.15173527598381042
1154,0.15174177289009094
1155,0.15174837410449982
1156,0.1517549306154251
1157,0.15176136791706085
1158,0.15176771581172943
1159,0.15177412331104279
1160,0.15178045630455017
1161,0.1517866849899292
1162,0.15179307758808136
1163,0.1517992466688156
1164,0.15180544555187225
1165,0.15181177854537964
1166,0.15181802213191986
1167,0.15182404220104218
1168,0.15183000266551971
1169,0.15183593332767487
1170,0.15184180438518524
1171,0.15184779465198517
1172,0.15185371041297913
1173,0.1518595665693283
1174,0.15186543762683868
1175,0.15187136828899384
1176,0.15187732875347137
1177,0.15188336372375488
1178,0.15188926458358765
1179,0.15189512073993683
1180,0.15190105140209198
1181,0.15190701186656952
1182,0.15191306173801422
1183,0.15191935002803802
1184,0.15192563831806183
1185,0.15193191170692444
1186,0.15193812549114227
1187,0.15194430947303772
1188,0.15195058286190033
1189,0.15195706486701965
1190,0.15196356177330017
1191,0.15197014808654785
1192,0.15197668969631195
1193,0.15198321640491486
1194,0.15198969841003418
1195,0.15199604630470276
1196,0.15200239419937134
1197,0.1520088016986847
1198,0.15201520919799805
1199,0.152021586894989
1200,0.15202796459197998
1201,0.1520344614982605
1202,0.1520409882068634
1203,0.1520475298166275
1204,0.1520538479089737
1205,0.15206007659435272
1206,0.1520663946866989
1207,0.15207292139530182
1208,0.15207955241203308
1209,0.15208598971366882
1210,0.15209242701530457
1211,0.15209892392158508
1212,0.15210536122322083
1213,0.15211182832717896
1214,0.15211831033229828
1215,0.15212485194206238
1216,0.15213139355182648
1217,0.15213799476623535
1218,0.15214461088180542
1219,0.15215100347995758
1220,0.15215755999088287
1221,0.15216411650180817
1222,0.15217050909996033
1223,0.15217651426792145
1224,0.15218238532543182
1225,0.15218806266784668
1226,0.15219375491142273
1227,0.15219944715499878
1228,0.15220530331134796
1229,0.1522112339735031
1230,0.15221719443798065
1231,0.1522231251001358
1232,0.1522289514541626
1233,0.1522347778081894
1234,0.15224067866802216
1235,0.15224656462669373
1236,0.15225225687026978
1237,0.15225793421268463
1238,0.15226376056671143
1239,0.15226948261260986
1240,0.1522751897573471
1241,0.15228085219860077
1242,0.15228652954101562
1243,0.15229222178459167
1244,0.15229780972003937
1245,0.15230350196361542
1246,0.15230907499790192
1247,0.1523144245147705
1248,0.1523200273513794
1249,0.15232640504837036
1250,0.15233294665813446
1251,0.1523394137620926
1252,0.15234588086605072
